title,publishedAt,viewCount,likeCount,commentCount,duration
"너랑 나랑은 떨어질 수 없는 관계야💚ㅣ최고의 카우보이를 찾아라ㅣRound 1, 2",2021-10-05T13:00:15Z,1790113,161418,3877,1011
NCT 127 WORLD PREMIERE STICKER Behind The Scenes,2021-10-01T11:00:09Z,548856,76526,1271,1035
Sticker Q&A : Stick to it!💚,2021-09-28T13:00:08Z,838258,97538,3008,1517
NCT 127 엔시티 127 'Lemonade' Dance Practice,2021-09-27T14:00:02Z,7951587,416362,7505,196
NCT 127 엔시티 127 'Sticker' Dance Practice,2021-09-27T13:00:17Z,4508193,319862,7806,233
We Never StopㅣStick TogetherㅣEP. 4,2021-09-24T13:00:31Z,3006312,227009,5559,2354
Roll Up To The PartyㅣStick TogetherㅣEP. 3,2021-09-22T13:00:25Z,2629890,220939,5238,1569
NCT 127 엔시티 127 'Sticker' Camerawork Guide,2021-09-21T13:00:19Z,3289220,289363,7061,239
선생님… 죄송합니다!!,2021-09-21T12:00:16Z,1351131,161616,4055,32
UNBOXING of NCT 127 ’Sticker’ Album,2021-09-20T11:00:14Z,979857,114303,2574,1431
Like A StickerㅣStick TogetherㅣEP. 2,2021-09-19T13:00:00Z,3122284,248322,8013,1984
REACTION to ’Sticker’ MVㅣNCT 127 Reaction,2021-09-19T12:00:16Z,2460546,248800,5052,548
NCT 127을 조종하는 백마법사 🧙‍♂️🪄,2021-09-18T08:00:03Z,1114433,170404,5346,26
NCT 127 【Sticker】 Spotify Enhanced Album Trailer,2021-09-18T07:00:00Z,175640,36214,345,16
NCT 127 'Sticker' Live @NCT 127 WORLD PREMIERE STICKER,2021-09-18T06:00:07Z,1039766,112868,1741,234
NCT 127 '다시 만나는 날 (Promise You)' Live @NCT 127 WORLD PREMIERE STICKER,2021-09-18T06:00:06Z,2291025,122332,2871,238
NCT 127 Intro + '영웅 (英雄; Kick It)' Live @NCT 127 WORLD PREMIERE STICKER,2021-09-18T06:00:06Z,910867,103523,1321,382
NCT 127 '같은 시선 (Focus) + Road Trip + Bring The Noize' Live @NCT 127 WORLD PREMIERE STICKER,2021-09-18T06:00:05Z,3205635,190695,3923,334
NCT 127 'Lemonade' Live @NCT 127 WORLD PREMIERE STICKER,2021-09-18T06:00:03Z,7974066,405351,7724,194
NCT 127 엔시티 127 'Sticker' Comeback Stage,2021-09-17T13:00:13Z,3092554,367340,9729,290
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #MARK #Sticker,2021-09-17T12:00:17Z,336280,58004,404,12
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #JOHNNY #Sticker,2021-09-17T12:00:16Z,240938,43471,367,13
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #TAEYONG #Sticker,2021-09-17T12:00:10Z,271189,51772,557,13
NCT 127 'Sticker' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:01:01Z,647488,64869,1666,228
NCT 127 'Lemonade' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:55Z,1927675,179361,6753,191
NCT 127 'Breakfast' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:50Z,1116283,77852,1944,213
NCT 127 '같은 시선 (Focus)' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:44Z,1185804,66029,1998,205
NCT 127 '내일의 나에게 (The Rainy Night)' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:39Z,1496728,76009,2586,199
NCT 127 'Far' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:34Z,699430,55796,1363,217
NCT 127 'Bring The Noize' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:28Z,1249959,77051,2930,223
NCT 127 'Magic Carpet Ride' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:23Z,1031521,69983,2428,219
NCT 127 'Road Trip' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:17Z,1680094,92482,2791,216
NCT 127 'Dreamer' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:11Z,1062256,69875,1888,210
NCT 127 '다시 만나는 날 (Promise You)' (Official Audio) | Sticker - The 3rd Album,2021-09-17T04:00:04Z,528099,57807,1796,212
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #DOYOUNG #Road_Trip,2021-09-16T12:00:12Z,281545,61232,613,13
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #TAEIL #Road_Trip,2021-09-16T12:00:06Z,220892,49401,679,13
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #YUTA #Road_Trip,2021-09-16T12:00:02Z,454741,89704,725,13
The Rainy NightㅣStick TogetherㅣEP. 1,2021-09-15T13:02:18Z,4844522,366985,8075,1711
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #JAEHYUN #Lemonade,2021-09-15T12:00:21Z,622407,109973,916,13
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #HAECHAN #Lemonade,2021-09-15T12:00:19Z,664353,116754,1623,13
【NCT 127 WORLD PREMIERE STICKER】 Spoiler 12.7 Sec. #JUNGWOO #Lemonade,2021-09-15T12:00:09Z,421294,79532,679,13
【NCT 127 WORLD PREMIERE STICKER】 Main Teaser,2021-09-14T12:00:11Z,836001,183136,3589,30
천재 해커 역할을 수행하고 있습니다 👨‍💻✨ | NCT 127 : Who is STICKER Behind the Scene,2021-09-11T11:00:11Z,922261,134853,3532,821
NCT 127 엔시티 127 'Lemonade' Track Video #4,2021-09-09T15:08:06Z,21089952,1092915,38557,122
NCT 127 엔시티 127 'Road Trip' Track Video #3,2021-09-07T15:00:17Z,3560488,343711,8903,137
NCT 127 엔시티 127 'Magic Carpet Ride' Track Video #2,2021-09-05T15:00:05Z,2369084,310409,11585,122
NCT 127 엔시티 127 'Dreamer' Track Video #1,2021-09-03T15:00:33Z,2321874,333413,10657,96
NCIT HOUSE : Our sharehouse with full of joy and love🏡,2021-09-01T15:00:08Z,2789493,352853,16865,1796
NCT 127 : Sticky JOHNNY,2021-08-26T15:40:02Z,217219,55513,601,26
NCT 127 : Sticky HAECHAN,2021-08-26T15:20:03Z,205259,59736,958,25
NCT 127 : Sticky MARK,2021-08-26T15:00:21Z,198036,56766,827,25
NCT 127 : Sticky JUNGWOO,2021-08-25T15:40:28Z,230328,61539,1095,25
NCT 127 : Sticky TAEIL,2021-08-25T15:21:37Z,143476,49497,929,26
NCT 127 : Sticky JAEHYUN,2021-08-25T15:04:37Z,350603,88923,1337,26
NCT 127 : Sticky YUTA,2021-08-25T04:42:01Z,269120,57888,850,25
NCT 127 : Sticky DOYOUNG,2021-08-25T04:41:52Z,164254,51169,507,26
NCT 127 : Sticky TAEYONG,2021-08-25T04:41:47Z,263787,65173,1261,25
NCT 127 : Sticky Mood Sampler,2021-08-23T15:30:03Z,859180,189199,6209,36
NCT 127 : Who is STICKER,2021-08-20T15:00:26Z,3557222,566773,29171,208
"Drop the Beat‼️🕺🏻🎶ㅣ’Music, Dance’ Dance Practice Behind",2021-08-18T11:00:13Z,1669618,190347,4540,366
5주년 축하해요 시즈니👋🏻💚ㅣBeyond LIVE - NCT 127 ONLINE FANMEETING 'OFFICE : Foundation Day' Behind,2021-08-15T13:00:00Z,700016,109506,2621,486
우리 그럼 같이 입는 거예요 🥰 | SLOWACID X TEDDYISLAND Behind,2021-07-21T13:00:20Z,875609,104497,3081,1395
우리칠이 5살이 됐습니다💚ㅣBeyond LIVE - NCT 127 ONLINE FANMEETING 'OFFICE : Foundation Day' VCR Behind,2021-07-13T14:30:00Z,507989,70828,1956,684
"그냥 계속 그대로만 쭉ㅣ우리, 칠월",2021-07-06T15:00:20Z,1526821,179930,6292,1193
NCT 127 'OFFICE : Foundation Day' - A&R Team,2021-07-03T03:00:16Z,567690,103352,2611,47
NCT 127 'OFFICE : Foundation Day' - Performance Directing Team,2021-07-02T03:00:24Z,693760,124785,3222,50
NCT 127 'OFFICE : Foundation Day' - Art Directing Team,2021-07-01T06:00:01Z,736222,129793,4108,50
"우리 5주년이잖아🥂ㅣ우리, 칠월",2021-06-30T13:00:05Z,1774762,227918,7664,859
‘Save’ Music Video Behind the Scene,2021-06-10T13:00:18Z,587270,91051,3065,602
NCT 127 X Amoeba Culture 'Save' Interview,2021-06-10T03:00:12Z,507288,90898,3403,289
NCT 127 X Amoeba Culture 'Save' MV,2021-06-04T09:00:23Z,18633570,1214762,92710,201
NCT 127 X Amoeba Culture 'Save' MV Teaser,2021-06-02T09:00:04Z,1536718,340656,14099,32
NATURE REPUBLIC Photoshoot Behind｜FRESH BOYS 🍋,2021-05-06T11:00:11Z,500461,93279,3105,391
언빌리버블‼️ 센세이셔널‼️｜The Next NEO Model｜파이널 미션,2021-04-22T13:00:03Z,979499,122249,4479,1052
WOW 좋아 BEAUTIFUL 📸❣️｜The Next NEO Model｜유닛 미션,2021-04-15T13:00:01Z,1232824,150826,4420,908
말보다는 포즈다 ✨🕺🏻✨｜The Next NEO Model｜개인 미션,2021-04-08T13:00:12Z,2586971,274955,14838,1649
[V-log] 고등학생 데일리 브이로그 🐯🌱｜A day in my life at 127 High School 🏫💚｜시티고 1학년 27반,2021-03-30T11:00:08Z,1372951,219181,6749,277
NCT 127 ELLE Japan Photoshoot Behind The Scenes,2021-03-29T11:00:00Z,826852,123023,4190,510
발 사용하지 말라고옥‼️ 너 퇴장🟥‼️｜시티고 1학년 27반｜청소 시간 & 야간 자율학습,2021-03-26T13:00:15Z,1897505,200860,4914,748
NCT 127 'gimme gimme' Dance Practice,2021-03-20T11:00:03Z,4250606,357729,13583,223
"도ㅏ둘 경쥉할 준뷔가 됐놔~?🤟🏻｜시티고 1학년 27반｜2,3교시 & 쉬는 시간",2021-03-19T13:00:31Z,3333936,272186,7069,1384
MEN'S NON-NO Photo Shoot Behind,2021-03-14T13:00:01Z,806713,125050,4326,522
K-학교🏫 안 다녀봤구나 너네?｜시티고 1학년 27반｜1교시,2021-03-12T13:00:01Z,7465700,538759,16272,988
[Un Cut] Take #5 | ‘gimme gimme’ Music Video Behind the Scene,2021-03-02T13:00:13Z,1171523,145820,4043,1099
[Un Cut] Take #4｜’LOVEHOLIC’ Jacket Behind the Scene,2021-02-24T13:00:12Z,801924,114562,3562,795
[Un Cut] Take #3｜‘Chica Bom Bom’ Recording Behind the Scene,2021-02-21T13:00:12Z,1085332,131757,5152,984
[Un Cut] Take #2｜‘gimme gimme’ Recording Behind the Scene,2021-02-18T13:00:04Z,1463124,185805,8536,948
"우리 목소리만 들어!🍑🌼 | 최고의 에이전트를 찾아라 | SKILL 3, 4",2021-01-29T13:00:14Z,2081726,206270,6109,729
[Un Cut] Take #1｜‘First Love’ Recording Behind the Scene,2021-01-27T12:00:18Z,941598,138570,6127,736
NCT 127 2021 Back to School,2021-01-26T04:00:06Z,596431,118067,4314,189
"그래서 나도 모르게 그만…! | 최고의 에이전트를 찾아라 | SKILL 1, 2",2021-01-22T13:00:30Z,2450222,230907,5144,741
N.C.T.A 가 뭐하는 곳이야? | 최고의 에이전트를 찾아라 | Mission Command,2021-01-15T13:00:10Z,1952459,248212,8974,546
2021 NCT 127 SEASON'S GREETINGS #NCT127,2021-01-06T04:00:04Z,713500,114552,4010,685
2021 NCT 127 SEASON’S GREETINGS Teaser,2020-11-05T04:00:05Z,564932,134980,4246,32
[JUNGWOO] 2020 'NCTzen 127'-ACE 회원 OFFICIAL KIT UN-BOXING,2020-09-28T08:01:36Z,368375,73673,2766,433
NCT 127 엔시티 127 【Neo Zone: The Final Round】 'NonStop' (Official Audio),2020-05-19T09:00:19Z,1965356,152267,7521,205
NCT 127 엔시티 127 【Neo Zone: The Final Round】 '너의 하루 (Make Your Day)' (Official Audio),2020-05-19T09:00:15Z,1259622,103233,5140,215
NCT 127 엔시티 127 【Neo Zone: The Final Round】 'Punch' (Official Audio),2020-05-19T09:00:05Z,1437981,232892,15000,204
🚨Spoiler Alert🚨 Live Highlights - #NCT127 - Beyond the Origin,2020-05-15T06:00:04Z,96469,17930,500,220
Beyond LIVE에 가면~ ○○○도 있고~ Live Highlights - #NCT127 - Beyond the Origin,2020-05-14T03:30:04Z,190968,27037,1281,294
NCT 127 엔시티 127 【Neo Zone: The Final Round】 'NonStop' Episode #2,2020-05-13T11:00:10Z,1193971,189829,7777,92
[ENG] JOHNNY QnA Live Highlights - #NCT127 - Beyond the Origin,2020-05-13T07:30:04Z,82112,17227,621,235
NCT 127 엔시티 127 【Neo Zone: The Final Round】 '너의 하루 (Make Your Day)' Episode #1,2020-05-10T11:00:16Z,1264677,232343,9663,119
NCT 127 엔시티 127 【Neo Zone: The Final Round】 Warm Up 2nd player,2020-05-07T09:00:23Z,805582,165473,6914,59
NCT 127 엔시티 127 【Neo Zone: The Final Round】 Warm Up 1st player,2020-05-05T09:00:11Z,1070274,202850,9191,40
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' Performance Video,2020-03-19T15:00:23Z,59373788,1224881,14461,239
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' Vertical Video,2020-03-16T15:00:30Z,2975120,305313,8516,238
[ONE-TAKE] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-12T09:00:06Z,1811277,109548,1367,234
[ONE-TAKE] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-12T09:00:04Z,552261,38199,662,234
[Center Cam] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-11T09:00:10Z,115503,12331,263,234
[Center Cam] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-11T09:00:10Z,155564,19232,430,234
[#TAEYONG Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:17Z,83058,7936,235,234
[#JOHNNY Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:14Z,30762,3876,129,234
[#HAECHAN Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:08Z,52108,6788,159,234
[#MARK Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:07Z,40361,5168,161,234
[#TAEIL Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:04Z,18903,3500,174,234
[#DOYOUNG Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:04Z,24573,3991,89,234
[#JUNGWOO Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:02Z,38050,5433,170,234
[#JAEHYUN Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:00Z,47452,5224,82,234
[#YUTA Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-10T10:00:00Z,56155,6186,241,234
[#JAEHYUN Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:17Z,80814,8049,172,234
[#JUNGWOO Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:16Z,77386,8130,325,234
[#JOHNNY Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:14Z,18595,3005,99,234
[#YUTA Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:09Z,57999,6766,281,234
[#TAEIL Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:09Z,23163,3857,187,234
[#MARK Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:09Z,75825,7629,224,234
[#DOYOUNG Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:06Z,35186,5185,157,234
[#HAECHAN Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:02Z,50087,7570,269,234
[#TAEYONG Focus] NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-10T09:00:01Z,98766,10512,424,234
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' Visualiser,2020-03-08T15:00:03Z,535158,97104,4208,238
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD Ver.),2020-03-08T11:15:13Z,1107586,99305,1934,234
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (FIGHTER Ver.),2020-03-08T11:03:41Z,525642,53772,1256,234
NCT 127 「Neo Zone」 '꿈 (Boom)' #3 (Official Audio),2020-03-06T09:02:38Z,2045006,82259,2388,210
NCT 127 「Neo Zone」 '낮잠 (Pandora's Box)' #4 (Official Audio),2020-03-06T09:02:30Z,1620739,60550,1448,250
NCT 127 「Neo Zone」 'Day Dream (白日夢)' #5 (Official Audio),2020-03-06T09:02:22Z,1330547,55794,2029,206
NCT 127 「Neo Zone」 '뿔 (MAD DOG)' #7 (Official Audio),2020-03-06T09:02:15Z,2215327,101248,3020,184
NCT 127 「Neo Zone」 'Sit Down!' #8 (Official Audio),2020-03-06T09:02:01Z,4331505,184567,5499,201
NCT 127 「Neo Zone」 '메아리 (Love Me Now)' #9 (Official Audio),2020-03-06T09:01:38Z,2292368,82598,2666,249
NCT 127 「Neo Zone」 '우산 (Love Song)' #10 (Official Audio),2020-03-06T09:01:33Z,3448799,112025,3054,216
NCT 127 「Neo Zone」 '백야 (White Night)' #11 (Official Audio),2020-03-06T09:01:28Z,2190470,75423,2752,244
NCT 127 「Neo Zone」 'Not Alone' #12 (Official Audio),2020-03-06T09:01:07Z,1355904,63981,2589,226
NCT 127 「Neo Zone」 'Dreams Come True' #13 (Official Audio),2020-03-06T09:01:02Z,514631,30017,1096,226
NCT 127 「Neo Zone」 'Elevator (127F)' #1 (Official Audio),2020-03-06T09:00:29Z,2694463,106792,2947,210
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' @NCT 127 THE STAGE (SQUAD & FIGHTER Ver.),2020-03-05T15:00:10Z,4935745,428771,13653,341
NCT 127 엔시티 127 'Not Alone' Track Video #12,2020-02-20T15:00:14Z,1155030,120734,2404,76
NCT 127 엔시티 127 '뿔 (MAD DOG)' Track Video #7,2020-02-20T15:00:13Z,1332533,147919,2560,58
NCT 127 엔시티 127 'Elevator (127F)' Track Video #1,2020-02-20T15:00:01Z,2689134,195544,4137,84
NCT 127 엔시티 127 '낮잠 (Pandora's Box)' Track Video #4,2020-02-20T15:00:01Z,1457301,148243,2418,82
NCT 127 엔시티 127 '우산 (Love Song)' Track Video #10,2020-02-20T15:00:00Z,3938597,268164,5416,93
NCT 127 엔시티 127 ' 메아리 (Love Me Now)' Track Video #9,2020-02-19T15:00:10Z,1911910,179941,4056,89
NCT 127 엔시티 127 'Sit Down!' Track Video #8,2020-02-19T15:00:09Z,1564232,183714,3975,46
NCT 127 엔시티 127 'Day Dream (白日夢)' Track Video #5,2020-02-19T15:00:07Z,1685433,156610,3896,104
NCT 127 엔시티 127 '꿈 (Boom)' Track Video #3,2020-02-19T15:00:03Z,2738953,222689,4792,93
NCT 127 엔시티 127 '백야 (White Night)' Track Video #11,2020-02-19T15:00:02Z,1484251,158258,4758,108
#NCT127DAY Gift Song 〈Dreams Come True〉,2020-01-26T15:00:02Z,4014156,334929,22503,164
2020 SM ARTIST SEASON’S GREETINGS DVD Teaser - NCT 127,2019-11-08T10:00:07Z,191700,37676,1107,37
NCT 127 American School 101 #3,2019-09-18T03:00:02Z,1151219,112286,3225,229
NCT 127 American School 101 #2,2019-09-10T03:00:01Z,1501351,120957,2348,168
NCT 127 American School 101 #1,2019-09-04T03:00:00Z,2784903,236802,7971,339
"At Capitol Congress 2019, NCT 127 to the world!",2019-08-09T11:30:02Z,74472,14150,643,159
NCT 127 TAKES SINGAPORE : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-07-24T13:00:03Z,49350,9203,295,61
NCT 127 TAKES PARIS : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-07-16T10:00:02Z,41030,7973,315,61
NCT 127 TAKES LONDON : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-07-09T10:00:07Z,58861,10918,303,59
2019 NCT 127 Back to School Kit – 현장 인터뷰 영상,2019-07-05T09:00:39Z,82861,15845,439,86
NCT 127 TAKES MOSCOW : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-07-05T05:00:02Z,46742,9345,305,57
2019 NCT 127 Back to School Kit – 촬영 스케치 영상,2019-07-02T09:00:02Z,110216,23846,620,28
MTV Russia Exclusive - #NCT127inPublic Highlight (Super Cherry Bomb🍒),2019-06-29T10:00:04Z,208832,35312,657,1
NCT 127 TAKES SAINT PETERSBURG : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-06-28T06:00:09Z,61207,10712,395,66
NCT 127 TAKES BANGKOK : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-06-25T04:30:01Z,60457,10918,344,59
NCT 127 ‘Superhuman’ - SK텔레콤 FLO TVC(초시대 음악생활),2019-06-14T10:47:01Z,50352,9893,337,31
[NCT 127 1ST Concert ‘NEO CITY : SEOUL – The Origin’ – SURROUND VIEWING_PREVIEW],2019-06-12T03:00:04Z,76661,15169,422,53
NCT 127 TAKES MEXICO CITY : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-30T13:00:13Z,63084,12554,468,62
NCT 127 엔시티 127 'WE ARE SUPERHUMAN' Unit Teaser #3,2019-05-22T03:00:02Z,377686,70949,2634,23
NCT 127 TAKES VANCOUVER : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-21T15:00:14Z,70065,12399,324,63
NCT 127 엔시티 127 'WE ARE SUPERHUMAN' Unit Teaser #2,2019-05-21T03:00:00Z,401150,79738,2657,22
NCT 127 엔시티 127 'WE ARE SUPERHUMAN' Unit Teaser #1,2019-05-20T03:00:03Z,553161,113579,4291,23
NCT 127 TAKES TORONTO : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-19T15:00:01Z,74285,13700,395,64
NCT 127 1ST CONCERT [NEO CITY : SEOUL – The Origin] – SURROUND VIEWING,2019-05-17T01:00:02Z,66573,13656,280,39
NCT 127 TAKES LOS ANGELES : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-14T15:00:15Z,45095,8741,254,62
NCT 127 'Highway to Heaven' NEO CITY Tour Film ver.,2019-05-14T02:57:42Z,5321622,424496,19659,202
NCT 127 TAKES SAN JOSE : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-12T15:00:00Z,53126,9528,235,61
NCT 127 TAKES CHICAGO : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-09T13:00:08Z,56269,10017,250,61
NCT 127 TAKES HOUSTON : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-07T16:00:03Z,42063,8211,285,62
NCT 127 TAKES PHOENIX : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-05T16:01:23Z,44734,8351,217,61
NCT 127 TAKES DALLAS : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-05-03T15:00:15Z,56313,10360,277,61
NCT 127 TAKES MIAMI : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-04-30T16:00:03Z,60601,10738,278,61
NCT 127 TAKES ATLANTA : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-04-28T15:02:10Z,65104,11781,384,61
NCT 127 TAKES NEW JERSEY : 1ST WORLD TOUR _NCT 127 TO THE WORLD,2019-04-26T02:00:00Z,89277,14545,531,61
2019 NCT 127 SUMMER VACATION KIT DVD Teaser,2019-04-25T09:00:08Z,141656,28321,844,21
OFFICIAL FANLIGHT User Manual｜NCT 127 WORLD TOUR 'NEO CITY – The Origin',2019-04-23T03:00:50Z,93756,16537,857,73
공식 응원봉 연출 안내｜NCT 127 WORLD TOUR 'NEO CITY – The Origin',2019-04-23T03:00:02Z,72296,12254,455,93
시즈니가 이런 거 또 좋아하지 127 Ep.5,2018-11-19T13:00:03Z,141919,7743,278,1192
시즈니가 이런 거 또 좋아하지 127 Ep.4,2018-11-12T13:00:06Z,146286,8680,386,913
시즈니가 이런 거 또 좋아하지 127 Ep.3,2018-11-05T13:30:00Z,161344,10619,505,1064
[N'-65] 뮤직뱅크 1위 가수 ㅋㅋㅋ 시즈니 고마워요,2018-10-31T07:00:00Z,95302,8563,205,134
시즈니가 이런 거 또 좋아하지 127 Ep.2,2018-10-29T13:00:00Z,214724,16703,608,1316
[N'-64] BEHIND THE REGULAR,2018-10-27T08:00:02Z,137016,15444,361,272
[N'-63] 유타⭐️윈윈 생일파티 대작전!,2018-10-25T13:00:01Z,240203,23846,1087,642
시즈니가 이런 거 또 좋아하지 127 Ep.1,2018-10-22T13:00:14Z,194681,14850,441,1124
NCT 127 엔시티 127 'Regular (English Ver.)' Dance Practice,2018-10-20T10:00:06Z,407084,40955,1195,219
[N'-62] We’re on JKL! Let’s get it!,2018-10-14T03:00:03Z,183717,17463,670,264
NCT 127 _Reaction & Commentary_ ‘Regular-Irregular’ Highlight Medley,2018-10-02T15:00:06Z,73955,7880,330,683
NCT RECORDING DIARY #6,2018-09-25T09:00:02Z,152761,12526,328,284
[N'-47] JJDATE 재쟈데이트 #2,2018-07-28T04:00:00Z,68081,6015,135,238
[N'-45] JJDATE 재쟈데이트 #1,2018-07-14T04:00:00Z,114198,10572,223,345
[N'-40] NCT VLOG #4 Lovely Night,2018-06-17T10:00:01Z,183944,16472,336,414
[N'-39] NCT VLOG #3 HAPPY HAPPY,2018-06-12T10:00:07Z,121437,10166,197,348
[N'-38] NCT VLOG #2 Ice Cream Cone!,2018-06-09T10:00:04Z,266915,22413,425,435
[N'-37] NCT VLOG #1 Eat and Shop in LA!,2018-06-06T10:00:05Z,171832,15821,312,397
NCT 127 _ 27th SEOUL MUSIC AWARDS INTRO PERFORMANCE,2018-01-25T14:00:02Z,59324,6753,127,84
[N'-23] 마크야 스무살 된 것 축하해 ♥,2018-01-09T10:00:07Z,80079,8089,185,293
[N'-22] BEGINNING OF THE CAMERA WAR,2017-12-31T04:00:01Z,72860,7352,153,159
[N'-19] OKAY! WE ARE PRACTICING,2017-12-02T03:00:03Z,250348,24981,301,84
NCT 127_ 2017 MAMA OUTRO PERFORMANCE_ Bonus Ver.,2017-12-01T15:00:02Z,109674,11570,166,72
NCT 127_ 2017 MAMA INTRO PERFORMANCE,2017-12-01T15:00:01Z,72080,7005,113,67
[N'-14] NCT IN BUSAN,2017-11-03T10:00:00Z,52002,5282,88,129
[N'-13] JOHNNY’S FASHION EVALUATION,2017-10-30T10:00:02Z,50699,5537,111,166
[N'-12] NCT @SEOUL FASHION WEEK,2017-10-26T07:00:00Z,73729,7664,145,140
